 ,Area,Mean,Min,Max,X,Y,Slice
504,0,22.370,22.370,22.370,3531.333,2339.000,24
505,0,57.342,57.342,57.342,3554.000,2268.333,25
506,0,57.352,57.352,57.352,3578.667,2251.000,25
507,0,164.496,164.496,164.496,3605.333,2212.333,14
508,0,199.766,199.766,199.766,3621.333,2218.333,14
509,0,163.215,163.215,163.215,3639.333,2221.667,14
510,0,210.950,210.950,210.950,3648.667,2219.667,14
511,0,253.775,253.775,253.775,3654.000,2231.000,14
512,0,248.547,248.547,248.547,3667.333,2234.333,14
513,0,254.105,254.105,254.105,3683.333,2247.667,14
514,0,222.400,222.400,222.400,3694.667,2245.000,14
515,0,198.023,198.023,198.023,3648.667,2251.000,13
516,0,207.084,207.084,207.084,3660.000,2245.000,13
517,0,195.562,195.562,195.562,3670.667,2247.667,13
518,0,125.366,125.366,125.366,3604.000,2211.000,20
519,0,75.772,75.772,75.772,3597.333,2222.333,20
520,0,226.273,226.273,226.273,3628.667,2217.000,20
521,0,203.679,203.679,203.679,3652.000,2219.667,20
522,0,202.867,202.867,202.867,3652.667,2232.333,20
523,0,185.390,185.390,185.390,3648.000,2241.000,20
524,0,145.120,145.120,145.120,3644.000,2247.000,20
525,0,126.914,126.914,126.914,3664.667,2225.000,20
526,0,192.174,192.174,192.174,3669.333,2237.000,20
527,0,111.876,111.876,111.876,3661.333,2258.333,20
528,0,125.818,125.818,125.818,3653.333,2270.333,20
529,0,123.827,123.827,123.827,3639.333,2265.667,20
530,0,193.489,193.489,193.489,3637.333,2280.333,20
531,0,129.787,129.787,129.787,3674.000,2271.000,20
532,0,89.656,89.656,89.656,3688.667,2255.667,20
533,0,74.426,74.426,74.426,3702.667,2265.000,20
534,0,101.339,101.339,101.339,3645.333,2289.667,20
535,0,79.433,79.433,79.433,3628.667,2297.667,20
536,0,131.788,131.788,131.788,3642.667,2308.333,20
537,0,136.850,136.850,136.850,3648.667,2321.000,20
538,0,246.820,246.820,246.820,3616.000,2313.000,20
539,0,132.833,132.833,132.833,3660.667,2300.333,20
540,0,117.240,117.240,117.240,3667.333,2310.333,20
541,0,53.786,53.786,53.786,3667.333,2327.000,20
542,0,183.381,183.381,183.381,3682.667,2315.667,20
543,0,225.818,225.818,225.818,3698.000,2316.333,20
544,0,148.054,148.054,148.054,3711.333,2315.667,20
545,0,221.155,221.155,221.155,3691.333,2334.333,20
546,0,90.318,90.318,90.318,3587.333,2240.333,17
547,0,71.925,71.925,71.925,3573.333,2265.000,17
548,0,41.536,41.536,41.536,3634.000,2361.667,16
549,0,85.740,85.740,85.740,3690.000,2281.000,21
550,0,58.834,58.834,58.834,3706.000,2292.333,21
551,0,51.409,51.409,51.409,3657.333,2349.667,24
552,0,113.219,113.219,113.219,3615.333,2246.333,23
553,0,108.964,108.964,108.964,3629.333,2257.667,23
554,0,120.502,120.502,120.502,3607.333,2273.667,23
555,0,63.826,63.826,63.826,3602.667,2253.000,24
556,0,44.645,44.645,44.645,3661.333,2321.000,25
557,0,30.233,30.233,30.233,3692.667,2328.333,25
558,0,68.940,68.940,68.940,3800.000,2309.667,25
559,0,50.384,50.384,50.384,3803.333,2329.000,25
560,0,255.000,255.000,255.000,3740.000,2273.000,11
561,0,96.011,96.011,96.011,3760.000,2289.000,11
562,0,255.000,255.000,255.000,3772.000,2278.333,11
563,0,134.009,134.009,134.009,3784.000,2291.000,11
564,0,129.181,129.181,129.181,3809.333,2231.667,11
565,0,100.784,100.784,100.784,3801.333,2311.000,12
566,0,116.346,116.346,116.346,3801.333,2323.667,12
567,0,196.640,196.640,196.640,3812.000,2313.667,12
568,0,174.065,174.065,174.065,3809.333,2271.000,12
569,0,81.844,81.844,81.844,3784.000,2315.667,13
570,0,153.297,153.297,153.297,3762.667,2309.000,13
571,0,248.818,248.818,248.818,3801.333,2321.000,13
572,0,154.698,154.698,154.698,3712.667,2312.333,15
573,0,156.956,156.956,156.956,3712.667,2330.333,15
574,0,118.536,118.536,118.536,3730.667,2323.667,15
575,0,72.807,72.807,72.807,3746.000,2317.000,15
576,0,97.932,97.932,97.932,3762.000,2336.333,17
577,0,84.782,84.782,84.782,3688.000,2315.667,18
578,0,202.383,202.383,202.383,3686.667,2329.000,18
579,0,255.000,255.000,255.000,3608.667,2322.333,15
580,0,240.279,240.279,240.279,3630.667,2306.333,16
581,0,80.042,80.042,80.042,3778.667,2315.000,18
582,0,89.059,89.059,89.059,3715.333,2315.667,18
583,0,102.354,102.354,102.354,3701.333,2321.667,18
584,0,135.452,135.452,135.452,3696.667,2334.333,18
585,0,84.770,84.770,84.770,3712.667,2330.333,18
586,0,162.882,162.882,162.882,3759.333,2300.333,21
587,0,103.091,103.091,103.091,3770.000,2285.667,21
588,0,131.636,131.636,131.636,3774.000,2301.667,21
589,0,106.063,106.063,106.063,3784.000,2300.333,21
590,0,161.033,161.033,161.033,3797.333,2304.333,21
591,0,122.807,122.807,122.807,3809.333,2304.333,21
592,0,116.237,116.237,116.237,3809.333,2317.000,21
593,0,188.166,188.166,188.166,3757.333,2313.667,20
594,0,184.548,184.548,184.548,3768.000,2313.667,20
595,0,220.122,220.122,220.122,3780.000,2312.333,20
596,0,122.755,122.755,122.755,3786.000,2320.333,20
597,0,96.363,96.363,96.363,3800.000,2322.333,20
598,0,101.801,101.801,101.801,3739.333,2282.333,22
599,0,84.930,84.930,84.930,3658.667,2219.000,23
600,0,255.000,255.000,255.000,3840.333,2300.000,7
601,0,107.080,107.080,107.080,3920.333,2292.000,8
602,0,191.625,191.625,191.625,3805.333,2317.000,8
603,0,131.739,131.739,131.739,3827.333,2326.333,10
604,0,100.668,100.668,100.668,3852.333,2305.333,12
605,0,196.865,196.865,196.865,3812.667,2224.667,9
606,0,135.573,135.573,135.573,3845.333,2279.000,9
607,0,231.123,231.123,231.123,3856.667,2276.333,9
608,0,196.726,196.726,196.726,3835.000,2251.667,10
609,0,117.830,117.830,117.830,3813.333,2224.000,11
610,0,137.026,137.026,137.026,3839.000,2225.333,13
611,0,99.403,99.403,99.403,3821.667,2326.333,16
612,0,116.711,116.711,116.711,3840.000,2326.000,16
613,0,255.000,255.000,255.000,3832.667,2305.000,16
614,0,252.643,252.643,252.643,3842.000,2311.667,16
615,0,254.740,254.740,254.740,3854.000,2307.667,16
616,0,255.000,255.000,255.000,3865.333,2305.667,16
617,0,249.928,249.928,249.928,3810.667,2300.667,16
618,0,72.144,72.144,72.144,3858.667,2317.000,19
619,0,113.428,113.428,113.428,3807.000,2307.333,19
620,0,61.022,61.022,61.022,3836.333,2331.667,24
621,0,95.230,95.230,95.230,3854.667,2288.333,23
622,0,55.117,55.117,55.117,3828.000,2282.667,7
623,0,118.415,118.415,118.415,3850.667,2278.333,7
624,0,212.142,212.142,212.142,3845.667,2266.333,12
625,0,255.000,255.000,255.000,3860.667,2263.667,12
626,0,71.414,71.414,71.414,3874.667,2265.667,12
627,0,248.490,248.490,248.490,3880.667,2269.667,12
628,0,70.389,70.389,70.389,3851.333,2247.667,14
629,0,119.651,119.651,119.651,3868.333,2233.333,15
630,0,73.116,73.116,73.116,3815.667,2224.000,17
631,0,78.471,78.471,78.471,3803.667,2250.667,20
632,0,81.340,81.340,81.340,3814.000,2251.667,20
633,0,136.687,136.687,136.687,3805.667,2233.333,20
634,0,96.071,96.071,96.071,3852.333,2256.667,21
635,0,255.000,255.000,255.000,3851.667,2270.000,15
636,0,108.810,108.810,108.810,3877.333,2269.667,15
637,0,67.973,67.973,67.973,3851.667,2251.333,15
638,0,100.101,100.101,100.101,3810.667,2272.333,15
639,0,59.115,59.115,59.115,3823.000,2284.333,15
640,0,231.092,231.092,231.092,3887.667,2236.000,18
641,0,170.669,170.669,170.669,3874.333,2243.333,18
642,0,77.166,77.166,77.166,3884.667,2254.667,19
643,0,96.436,96.436,96.436,3852.000,2256.667,20
644,0,191.998,191.998,191.998,3845.667,2275.333,19
645,0,204.025,204.025,204.025,3854.000,2278.667,19
646,0,222.055,222.055,222.055,3868.000,2275.000,19
647,0,241.044,241.044,241.044,3880.333,2274.333,19
648,0,60.170,60.170,60.170,3835.667,2251.000,23
649,0,64.925,64.925,64.925,3869.667,2255.667,23
650,0,56.651,56.651,56.651,3906.667,2254.667,10
651,0,187.763,187.763,187.763,3936.667,2247.000,10
652,0,197.904,197.904,197.904,3922.667,2241.333,12
653,0,246.655,246.655,246.655,3894.333,2243.333,12
654,0,201.462,201.462,201.462,3882.000,2238.667,12
655,0,132.419,132.419,132.419,3949.667,2263.333,12
656,0,254.976,254.976,254.976,3931.667,2272.000,12
657,0,255.000,255.000,255.000,3903.000,2247.333,16
658,0,240.145,240.145,240.145,3922.667,2245.667,16
659,0,168.063,168.063,168.063,3910.000,2241.000,16
660,0,145.857,145.857,145.857,3934.667,2235.667,18
661,0,142.103,142.103,142.103,3954.333,2236.667,18
662,0,51.321,51.321,51.321,3954.667,2260.333,20
663,0,148.924,148.924,148.924,3946.333,2271.333,20
664,0,222.836,222.836,222.836,3972.000,2267.000,20
665,0,255.000,255.000,255.000,3898.000,2276.000,19
666,0,109.066,109.066,109.066,3920.667,2284.000,20
667,0,82.937,82.937,82.937,3946.000,2245.333,22
668,0,50.798,50.798,50.798,3968.000,2254.667,22
669,0,102.194,102.194,102.194,3963.000,2265.333,22
670,0,250.805,250.805,250.805,3878.000,2291.333,9
671,0,129.656,129.656,129.656,3900.667,2300.667,9
672,0,172.979,172.979,172.979,3942.333,2302.667,9
673,0,100.546,100.546,100.546,3929.000,2314.667,10
674,0,124.895,124.895,124.895,3893.333,2306.333,10
675,0,94.153,94.153,94.153,3902.000,2312.333,12
676,0,101.710,101.710,101.710,3913.333,2319.333,12
677,0,65.177,65.177,65.177,3945.333,2316.333,12
678,0,45.111,45.111,45.111,3942.333,2288.000,13
679,0,235.335,235.335,235.335,3906.000,2270.000,13
680,0,142.516,142.516,142.516,3911.333,2296.667,15
681,0,62.636,62.636,62.636,3961.667,2295.000,16
682,0,207.363,207.363,207.363,3917.333,2313.667,18
683,0,183.506,183.506,183.506,3943.000,2314.333,18
684,0,214.237,214.237,214.237,3917.000,2241.667,19
685,0,87.503,87.503,87.503,3887.000,2301.333,22
686,0,92.018,92.018,92.018,3887.000,2317.000,22
687,0,88.160,88.160,88.160,3903.333,2312.000,22
688,0,87.949,87.949,87.949,3917.333,2305.667,22
689,0,83.684,83.684,83.684,3941.000,2313.333,22
690,0,91.920,91.920,91.920,3964.333,2306.667,22
691,0,69.621,69.621,69.621,3969.667,2291.000,22
692,0,51.647,51.647,51.647,3993.667,2282.000,8
693,0,255.000,255.000,255.000,3977.000,2261.333,12
694,0,213.213,213.213,213.213,4026.000,2266.333,12
695,0,255.000,255.000,255.000,3994.667,2261.667,12
696,0,253.564,253.564,253.564,4004.667,2263.333,12
697,0,137.149,137.149,137.149,3981.333,2246.333,13
698,0,105.713,105.713,105.713,3964.000,2258.333,14
699,0,168.550,168.550,168.550,3987.333,2238.667,18
700,0,166.455,166.455,166.455,3995.333,2266.000,20
701,0,167.487,167.487,167.487,4026.333,2268.000,20
702,0,132.966,132.966,132.966,4025.667,2250.000,20
703,0,126.892,126.892,126.892,3965.000,2259.333,19
704,0,198.614,198.614,198.614,3969.333,2293.667,13
705,0,190.126,190.126,190.126,3985.000,2288.667,15
706,0,188.247,188.247,188.247,3996.000,2289.000,15
707,0,198.615,198.615,198.615,4029.667,2289.000,15
708,0,197.682,197.682,197.682,3982.667,2320.667,16
709,0,211.684,211.684,211.684,3990.000,2320.667,16
710,0,179.912,179.912,179.912,4062.333,2304.333,14
711,0,85.547,85.547,85.547,4000.667,2313.000,19
712,0,140.891,140.891,140.891,4020.333,2313.667,19
713,0,234.279,234.279,234.279,4059.333,2255.667,15
714,0,160.243,160.243,160.243,4064.000,2305.333,15
