 ,Area,Mean,Min,Max,X,Y,Slice
3824,0,16,16,16,1734.899,513.423,22
3825,0,45,45,45,1785.235,600.671,22
3826,0,31,31,31,1909.396,540.268,22
3827,0,22,22,22,1533.557,483.221,22
3828,0,32,32,32,1513.423,473.154,22
3829,0,36,36,36,1513.423,453.020,22
3830,0,21,21,21,1540.268,446.309,22
3831,0,57,57,57,1503.356,493.289,22
3832,0,25,25,25,1486.577,489.933,22
3833,0,18,18,18,1493.289,466.443,22
3834,0,39,39,39,1466.443,469.799,22
3835,0,13,13,13,1479.866,503.356,22
3836,0,30,30,30,1459.731,520.134,22
3837,0,15,15,15,1449.664,476.510,22
3838,0,38,38,38,1429.530,473.154,22
3839,0,52,52,52,1409.396,486.577,22
3840,0,50,50,50,1436.242,513.423,22
3841,0,33,33,33,1395.973,503.356,22
3842,0,33,33,33,1375.839,493.289,22
3843,0,63,63,63,1385.906,473.154,22
3844,0,37,37,37,1355.705,489.933,22
3845,0,27,27,27,1338.926,489.933,22
3846,0,25,25,25,1315.436,493.289,22
3847,0,54,54,54,1399.329,419.463,22
3848,0,50,50,50,1406.040,365.772,22
3849,0,44,44,44,1261.745,379.195,22
3850,0,60,60,60,1228.188,379.195,22
3851,0,35,35,35,1278.523,432.886,22
3852,0,44,44,44,1191.275,466.443,22
3853,0,64,64,64,1127.517,426.174,22
3854,0,74,74,74,1080.537,439.597,22
3855,0,51,51,51,1090.604,506.711,22
3856,0,59,59,59,1020.134,500,22
3857,0,13,13,13,976.510,392.617,22
3858,0,36,36,36,1016.779,385.906,22
3859,0,14,14,14,986.577,412.752,22
3860,0,54,54,54,845.638,409.396,22
3861,0,66,66,66,812.081,593.960,22
3862,0,54,54,54,1003.356,604.027,22
3863,0,36,36,36,1067.114,614.094,22
3864,0,21,21,21,932.886,597.315,22
3865,0,46,46,46,620.805,426.174,22
3866,0,103,103,103,624.161,573.826,22
3867,0,101,101,101,570.470,583.893,22
3868,0,99,99,99,382.550,429.530,22
3869,0,69,69,69,342.282,436.242,22
3870,0,56,56,56,409.396,459.732,22
3871,0,64,64,64,473.154,483.221,22
3872,0,29,29,29,469.799,513.423,22
3873,0,76,76,76,409.396,573.826,22
3874,0,47,47,47,379.195,533.557,22
3875,0,52,52,52,352.349,530.201,22
3876,0,30,30,30,302.013,530.201,22
3877,0,106,106,106,278.523,557.047,22
3878,0,57,57,57,288.591,573.826,22
3879,0,51,51,51,275.168,493.289,22
3880,0,34,34,34,275.168,513.423,22
3881,0,102,102,102,134.228,459.732,22
3882,0,46,46,46,181.208,536.913,22
3883,0,45,45,45,144.295,533.557,22
3884,0,35,35,35,140.940,560.403,22
3885,0,84,84,84,36.913,506.711,22
3886,0,14,14,14,1899.329,590.604,22
3887,0,27,27,27,1939.597,526.846,22
3888,0,26,26,26,1875.839,526.846,22
3889,0,8,8,8,1872.483,550.336,22
3890,0,35,35,35,3939.597,466.443,23
3891,0,34,34,34,3892.617,456.376,23
3892,0,21,21,21,3818.792,429.530,23
3893,0,38,38,38,3748.322,426.174,23
3894,0,25,25,25,3755.034,533.557,23
3895,0,37,37,37,3691.275,573.826,23
3896,0,48,48,48,3738.255,483.221,23
3897,0,40,40,40,3701.342,469.799,23
3898,0,74,74,74,3657.718,419.463,23
3899,0,87,87,87,3644.295,419.463,23
3900,0,47,47,47,3651.007,473.154,23
3901,0,35,35,35,3634.228,473.154,23
3902,0,34,34,34,3607.383,473.154,23
3903,0,33,33,33,3587.248,473.154,23
3904,0,72,72,72,3567.114,516.779,23
3905,0,77,77,77,3550.336,459.732,23
3906,0,20,20,20,3536.913,466.443,23
3907,0,51,51,51,3550.336,513.423,23
3908,0,57,57,57,3530.201,503.356,23
3909,0,67,67,67,3530.201,523.490,23
3910,0,42,42,42,3513.423,520.134,23
3911,0,69,69,69,3496.644,459.732,23
3912,0,28,28,28,3466.443,459.732,23
3913,0,31,31,31,3439.597,459.732,23
3914,0,26,26,26,3429.530,459.732,23
3915,0,31,31,31,3469.799,516.779,23
3916,0,48,48,48,3476.510,553.691,23
3917,0,39,39,39,3469.799,593.960,23
3918,0,29,29,29,3536.913,593.960,23
3919,0,52,52,52,3369.128,553.691,23
3920,0,49,49,49,3228.188,567.114,23
3921,0,36,36,36,3436.242,496.644,23
3922,0,55,55,55,3429.530,513.423,23
3923,0,35,35,35,3416.107,513.423,23
3924,0,35,35,35,3402.685,456.376,23
3925,0,23,23,23,3385.906,456.376,23
3926,0,50,50,50,3362.416,449.664,23
3927,0,65,65,65,3295.302,463.087,23
3928,0,51,51,51,3281.879,463.087,23
3929,0,53,53,53,3372.483,510.067,23
3930,0,43,43,43,3359.061,516.779,23
3931,0,48,48,48,3342.282,513.423,23
3932,0,44,44,44,3312.081,526.846,23
3933,0,48,48,48,3288.591,526.846,23
3934,0,23,23,23,3281.879,530.201,23
3935,0,23,23,23,3248.322,453.020,23
3936,0,21,21,21,3255.034,533.557,23
3937,0,53,53,53,3221.477,533.557,23
3938,0,13,13,13,3194.631,526.846,23
3939,0,88,88,88,3174.497,520.134,23
3940,0,14,14,14,3177.852,459.732,23
3941,0,38,38,38,3154.363,466.443,23
3942,0,36,36,36,3140.940,453.020,23
3943,0,19,19,19,3117.450,473.154,23
3944,0,74,74,74,3120.805,510.067,23
3945,0,58,58,58,3134.228,523.490,23
3946,0,46,46,46,3157.718,520.134,23
3947,0,46,46,46,3114.094,493.289,23
3948,0,58,58,58,3087.248,510.067,23
3949,0,46,46,46,3077.181,500,23
3950,0,84,84,84,3067.114,493.289,23
3951,0,66,66,66,3077.181,479.866,23
3952,0,54,54,54,3093.960,453.020,23
3953,0,41,41,41,3104.027,456.376,23
3954,0,35,35,35,3073.826,446.309,23
3955,0,50,50,50,3057.047,439.597,23
3956,0,19,19,19,3036.913,439.597,23
3957,0,39,39,39,3050.336,459.732,23
3958,0,55,55,55,3046.980,486.577,23
3959,0,33,33,33,3030.201,466.443,23
3960,0,70,70,70,3000,439.597,23
3961,0,58,58,58,2959.732,432.886,23
3962,0,39,39,39,2986.577,453.020,23
3963,0,42,42,42,2983.221,526.846,23
3964,0,3,3,3,2966.443,479.866,23
3965,0,26,26,26,3053.691,557.047,23
3966,0,15,15,15,2932.886,557.047,23
3967,0,24,24,24,2916.107,610.738,23
3968,0,6,6,6,2838.926,614.094,23
3969,0,33,33,33,2859.061,453.020,23
3970,0,43,43,43,2838.926,469.799,23
3971,0,30,30,30,2802.013,513.423,23
3972,0,67,67,67,2778.523,493.289,23
3973,0,27,27,27,2788.591,466.443,23
3974,0,28,28,28,2758.389,446.309,23
3975,0,10,10,10,2721.477,459.732,23
3976,0,31,31,31,2697.987,479.866,23
3977,0,98,98,98,2697.987,513.423,23
3978,0,42,42,42,2667.785,456.376,23
3979,0,26,26,26,2694.631,456.376,23
3980,0,38,38,38,2791.946,580.537,23
3981,0,15,15,15,2768.457,583.893,23
3982,0,51,51,51,2758.389,563.758,23
3983,0,52,52,52,2758.389,540.268,23
3984,0,18,18,18,2738.255,533.557,23
3985,0,66,66,66,2724.832,523.490,23
3986,0,31,31,31,2761.745,489.933,23
3987,0,44,44,44,2731.544,563.758,23
3988,0,33,33,33,2718.121,553.691,23
3989,0,5,5,5,2704.698,580.537,23
3990,0,64,64,64,2681.208,560.403,23
3991,0,45,45,45,2651.007,506.711,23
3992,0,68,68,68,2644.295,479.866,23
3993,0,73,73,73,2627.517,459.732,23
3994,0,49,49,49,2664.430,516.779,23
3995,0,47,47,47,2664.430,563.758,23
3996,0,18,18,18,2664.430,587.248,23
3997,0,48,48,48,2637.584,587.248,23
3998,0,48,48,48,2624.161,597.315,23
3999,0,32,32,32,2597.315,583.893,23
4000,0,32,32,32,2604.027,600.671,23
4001,0,17,17,17,2583.893,570.470,23
4002,0,24,24,24,2597.315,553.691,23
4003,0,50,50,50,2597.315,513.423,23
4004,0,17,17,17,2610.738,530.201,23
4005,0,56,56,56,2593.960,479.866,23
4006,0,32,32,32,2614.094,500,23
4007,0,48,48,48,2604.027,459.732,23
4008,0,17,17,17,2587.248,446.309,23
4009,0,20,20,20,2557.047,456.376,23
4010,0,72,72,72,2567.114,479.866,23
4011,0,47,47,47,2570.470,506.711,23
4012,0,21,21,21,2583.893,466.443,23
4013,0,33,33,33,2543.624,469.799,23
4014,0,49,49,49,2550.336,483.221,23
4015,0,14,14,14,2546.980,496.644,23
4016,0,42,42,42,2536.913,479.866,23
4017,0,62,62,62,2546.980,516.779,23
4018,0,48,48,48,2533.557,503.356,23
4019,0,18,18,18,2513.423,506.711,23
4020,0,50,50,50,2503.356,540.268,23
4021,0,45,45,45,2500,553.691,23
4022,0,47,47,47,2496.644,567.114,23
4023,0,35,35,35,2510.067,580.537,23
4024,0,59,59,59,2526.846,567.114,23
4025,0,29,29,29,2530.201,543.624,23
4026,0,18,18,18,2553.691,573.826,23
4027,0,84,84,84,2523.490,473.154,23
4028,0,70,70,70,2530.201,453.020,23
4029,0,19,19,19,2523.490,459.732,23
4030,0,58,58,58,2506.711,432.886,23
4031,0,41,41,41,2496.644,429.530,23
4032,0,0,0,0,2459.732,436.242,23
4033,0,36,36,36,2476.510,426.174,23
4034,0,21,21,21,2463.087,365.772,23
4035,0,86,86,86,2496.644,453.020,23
4036,0,48,48,48,2510.067,442.953,23
4037,0,30,30,30,2486.577,466.443,23
4038,0,17,17,17,2500,473.154,23
4039,0,56,56,56,2456.376,456.376,23
4040,0,45,45,45,2469.799,473.154,23
4041,0,53,53,53,2469.799,489.933,23
4042,0,59,59,59,2493.289,520.134,23
4043,0,69,69,69,2486.577,533.557,23
4044,0,61,61,61,2483.221,546.980,23
4045,0,119,119,119,2476.510,560.403,23
4046,0,10,10,10,2469.799,577.181,23
4047,0,55,55,55,2469.799,526.846,23
4048,0,27,27,27,2469.799,506.711,23
4049,0,37,37,37,2442.953,523.490,23
4050,0,43,43,43,2456.376,523.490,23
4051,0,54,54,54,2449.665,536.913,23
4052,0,39,39,39,2449.665,546.980,23
4053,0,20,20,20,2456.376,570.470,23
4054,0,33,33,33,2449.665,473.154,23
4055,0,35,35,35,2429.530,493.289,23
4056,0,33,33,33,2429.530,466.443,23
4057,0,18,18,18,2436.242,449.664,23
4058,0,48,48,48,2426.175,426.174,23
4059,0,38,38,38,2436.242,432.886,23
4060,0,6,6,6,2402.685,426.174,23
4061,0,65,65,65,2402.685,412.752,23
4062,0,36,36,36,2379.195,429.530,23
4063,0,65,65,65,2372.483,442.953,23
4064,0,64,64,64,2382.550,453.020,23
4065,0,45,45,45,2402.685,446.309,23
4066,0,36,36,36,2422.819,446.309,23
4067,0,68,68,68,2419.463,453.020,23
4068,0,69,69,69,2412.752,466.443,23
4069,0,51,51,51,2402.685,483.221,23
4070,0,47,47,47,2402.685,496.644,23
4071,0,33,33,33,2382.550,510.067,23
4072,0,54,54,54,2395.973,530.201,23
4073,0,10,10,10,2395.973,543.624,23
4074,0,15,15,15,2372.483,550.336,23
4075,0,40,40,40,2379.195,540.268,23
4076,0,48,48,48,2382.550,520.134,23
4077,0,11,11,11,2382.550,493.289,23
4078,0,60,60,60,2375.839,476.510,23
4079,0,57,57,57,2375.839,463.087,23
4080,0,80,80,80,2359.061,456.376,23
4081,0,89,89,89,2359.061,466.443,23
4082,0,42,42,42,2359.061,483.221,23
4083,0,16,16,16,2348.993,500,23
4084,0,86,86,86,2348.993,516.779,23
4085,0,83,83,83,2345.638,526.846,23
4086,0,47,47,47,2352.349,546.980,23
4087,0,33,33,33,2355.705,560.403,23
4088,0,46,46,46,2365.772,560.403,23
4089,0,39,39,39,2379.195,577.181,23
4090,0,34,34,34,2406.040,567.114,23
4091,0,73,73,73,2416.107,560.403,23
4092,0,31,31,31,2412.752,546.980,23
4093,0,41,41,41,2392.617,513.423,23
4094,0,108,108,108,2255.034,422.819,23
4095,0,79,79,79,2228.188,402.685,23
4096,0,70,70,70,2218.121,399.329,23
4097,0,33,33,33,2201.342,406.040,23
4098,0,28,28,28,2187.919,419.463,23
4099,0,48,48,48,2187.919,426.174,23
4100,0,53,53,53,2187.919,432.886,23
4101,0,102,102,102,2211.409,419.463,23
4102,0,46,46,46,2204.698,432.886,23
4103,0,15,15,15,2208.054,446.309,23
4104,0,102,102,102,2228.188,429.530,23
4105,0,102,102,102,2221.477,442.953,23
4106,0,102,102,102,2234.899,449.664,23
4107,0,31,31,31,2218.121,453.020,23
4108,0,63,63,63,2228.188,459.732,23
4109,0,29,29,29,2255.034,453.020,23
4110,0,51,51,51,2244.967,432.886,23
4111,0,31,31,31,2261.745,439.597,23
4112,0,46,46,46,2261.745,473.154,23
4113,0,90,90,90,2251.678,486.577,23
4114,0,8,8,8,2255.034,500,23
4115,0,83,83,83,2261.745,493.289,23
4116,0,44,44,44,2251.678,520.134,23
4117,0,19,19,19,2238.255,513.423,23
4118,0,54,54,54,2228.188,526.846,23
4119,0,58,58,58,2248.322,550.336,23
4120,0,10,10,10,2231.544,540.268,23
4121,0,71,71,71,2234.899,553.691,23
4122,0,22,22,22,2221.477,553.691,23
4123,0,18,18,18,2234.899,570.470,23
4124,0,82,82,82,2214.765,540.268,23
4125,0,65,65,65,2201.342,543.624,23
4126,0,98,98,98,2194.631,520.134,23
4127,0,51,51,51,2184.564,533.557,23
4128,0,28,28,28,2181.208,546.980,23
4129,0,21,21,21,2181.208,563.758,23
4130,0,2,2,2,2167.785,523.490,23
4131,0,53,53,53,2184.564,513.423,23
4132,0,38,38,38,2184.564,496.644,23
4133,0,48,48,48,2197.987,456.376,23
4134,0,41,41,41,2181.208,439.597,23
4135,0,55,55,55,2208.054,496.644,23
4136,0,49,49,49,2221.477,486.577,23
4137,0,13,13,13,2224.832,506.711,23
4138,0,47,47,47,1906.040,379.195,23
4139,0,85,85,85,1892.617,369.128,23
4140,0,73,73,73,1949.664,359.060,23
4141,0,41,41,41,1916.107,395.973,23
4142,0,33,33,33,1879.195,375.839,23
4143,0,31,31,31,1862.416,399.329,23
4144,0,58,58,58,1848.993,379.195,23
4145,0,51,51,51,1835.570,406.040,23
4146,0,61,61,61,1848.993,426.174,23
4147,0,22,22,22,1808.725,422.819,23
4148,0,34,34,34,1818.792,406.040,23
4149,0,46,46,46,1808.725,392.617,23
4150,0,64,64,64,1788.591,442.953,23
4151,0,45,45,45,1812.080,442.953,23
4152,0,27,27,27,1765.101,419.463,23
4153,0,38,38,38,1755.033,402.685,23
4154,0,36,36,36,2100.671,573.826,23
4155,0,49,49,49,2040.268,546.980,23
4156,0,14,14,14,1989.933,546.980,23
4157,0,95,95,95,1791.946,604.027,23
4158,0,44,44,44,1758.389,466.443,23
4159,0,24,24,24,1744.966,439.597,23
4160,0,50,50,50,1711.409,412.752,23
4161,0,32,32,32,1697.987,385.906,23
4162,0,41,41,41,1677.852,406.040,23
4163,0,20,20,20,1671.141,432.886,23
4164,0,88,88,88,1671.141,459.732,23
4165,0,23,23,23,1667.785,489.933,23
4166,0,49,49,49,1697.987,479.866,23
4167,0,34,34,34,1624.161,486.577,23
4168,0,44,44,44,1604.027,486.577,23
4169,0,36,36,36,1617.450,419.463,23
4170,0,44,44,44,1597.315,432.886,23
4171,0,37,37,37,1583.893,426.174,23
4172,0,30,30,30,1557.047,432.886,23
4173,0,47,47,47,1553.691,489.933,23
4174,0,40,40,40,1536.913,479.866,23
4175,0,16,16,16,1516.778,473.154,23
4176,0,37,37,37,1510.067,453.020,23
4177,0,32,32,32,1536.913,446.309,23
4178,0,45,45,45,1557.047,385.906,23
4179,0,17,17,17,1409.396,369.128,23
4180,0,41,41,41,1392.617,412.752,23
4181,0,51,51,51,1281.879,436.242,23
4182,0,26,26,26,1315.436,473.154,23
4183,0,44,44,44,1489.933,439.597,23
4184,0,27,27,27,1479.866,456.376,23
4185,0,36,36,36,1473.154,473.154,23
4186,0,33,33,33,1456.376,463.087,23
4187,0,21,21,21,1510.067,493.289,23
4188,0,40,40,40,1483.221,500,23
4189,0,41,41,41,1466.443,510.067,23
4190,0,38,38,38,1432.886,469.799,23
4191,0,37,37,37,1416.107,483.221,23
4192,0,44,44,44,1416.107,513.423,23
4193,0,50,50,50,1375.839,496.644,23
4194,0,40,40,40,1382.550,476.510,23
4195,0,43,43,43,1355.705,479.866,23
4196,0,47,47,47,1338.926,493.289,23
4197,0,35,35,35,1308.725,506.711,23
4198,0,32,32,32,1291.946,493.289,23
4199,0,44,44,44,1191.275,473.154,23
4200,0,14,14,14,1114.094,429.530,23
4201,0,34,34,34,1255.033,379.195,23
4202,0,33,33,33,1013.423,392.617,23
4203,0,38,38,38,986.577,426.174,23
4204,0,48,48,48,1020.134,496.644,23
4205,0,63,63,63,1097.315,506.711,23
4206,0,39,39,39,1006.711,604.027,23
4207,0,49,49,49,1553.691,540.268,23
4208,0,8,8,8,1731.544,513.423,23
4209,0,11,11,11,1838.926,496.644,23
4210,0,30,30,30,2060.403,389.262,23
4211,0,62,62,62,2157.718,392.617,23
4212,0,34,34,34,1929.530,372.483,23
4213,0,57,57,57,1892.617,422.819,23
4214,0,35,35,35,1637.584,409.396,23
4215,0,24,24,24,1577.181,483.221,23
4216,0,48,48,48,1728.188,439.597,23
4217,0,42,42,42,1771.812,429.530,23
4218,0,34,34,34,1630.872,426.174,23
4219,0,50,50,50,2731.544,620.805,23
4220,0,50,50,50,845.638,419.463,23
4221,0,27,27,27,738.255,412.752,23
4222,0,98,98,98,617.450,429.530,23
4223,0,54,54,54,651.007,573.826,23
4224,0,102,102,102,620.805,580.537,23
4225,0,54,54,54,570.470,580.537,23
4226,0,39,39,39,543.624,422.819,23
4227,0,90,90,90,379.195,432.886,23
4228,0,91,91,91,348.993,436.242,23
4229,0,36,36,36,409.396,580.537,23
4230,0,54,54,54,473.154,567.114,23
4231,0,33,33,33,449.664,459.732,23
4232,0,37,37,37,469.799,479.866,23
4233,0,47,47,47,489.933,429.530,23
4234,0,56,56,56,412.752,473.154,23
4235,0,38,38,38,379.195,533.557,23
4236,0,94,94,94,281.879,557.047,23
4237,0,102,102,102,151.007,536.913,23
4238,0,52,52,52,140.940,456.376,23
4239,0,64,64,64,43.624,506.711,23
4240,0,36,36,36,3761.745,533.557,24
4241,0,32,32,32,3731.544,479.866,24
4242,0,9,9,9,3691.275,473.154,24
4243,0,60,60,60,3654.363,419.463,24
4244,0,79,79,79,3493.289,409.396,24
4245,0,26,26,26,3550.336,459.732,24
4246,0,46,46,46,3590.604,476.510,24
4247,0,46,46,46,3610.738,473.154,24
4248,0,33,33,33,3530.201,503.356,24
4249,0,48,48,48,3567.114,513.423,24
4250,0,66,66,66,3530.201,523.490,24
4251,0,43,43,43,3513.423,523.490,24
4252,0,52,52,52,3496.644,520.134,24
4253,0,54,54,54,3473.155,520.134,24
4254,0,24,24,24,3483.221,466.443,24
4255,0,53,53,53,3442.953,463.087,24
4256,0,26,26,26,3426.175,459.732,24
4257,0,61,61,61,3402.685,463.087,24
4258,0,58,58,58,3382.550,459.732,24
4259,0,40,40,40,3369.128,453.020,24
4260,0,66,66,66,3432.886,503.356,24
4261,0,60,60,60,3436.242,520.134,24
4262,0,38,38,38,3359.061,520.134,24
4263,0,47,47,47,3362.416,560.403,24
4264,0,33,33,33,3479.866,550.336,24
4265,0,50,50,50,3466.443,593.960,24
4266,0,11,11,11,3536.913,593.960,24
4267,0,43,43,43,3312.081,526.846,24
4268,0,34,34,34,3291.946,530.201,24
4269,0,18,18,18,3265.101,533.557,24
4270,0,32,32,32,3302.013,453.020,24
4271,0,47,47,47,3281.879,463.087,24
4272,0,48,48,48,3181.208,463.087,24
4273,0,38,38,38,3147.651,466.443,24
4274,0,17,17,17,3130.873,456.376,24
4275,0,59,59,59,3117.450,479.866,24
4276,0,48,48,48,3110.738,493.289,24
4277,0,53,53,53,3127.517,520.134,24
4278,0,40,40,40,3157.718,520.134,24
4279,0,30,30,30,3174.497,526.846,24
4280,0,28,28,28,3201.342,533.557,24
4281,0,42,42,42,3228.188,533.557,24
4282,0,42,42,42,3231.544,570.470,24
4283,0,57,57,57,3114.094,513.423,24
4284,0,65,65,65,3090.604,510.067,24
4285,0,31,31,31,3073.826,503.356,24
4286,0,65,65,65,3067.114,493.289,24
4287,0,34,34,34,3043.624,489.933,24
4288,0,75,75,75,3080.537,479.866,24
4289,0,19,19,19,3090.604,459.732,24
4290,0,48,48,48,3104.027,453.020,24
4291,0,30,30,30,3063.759,442.953,24
4292,0,44,44,44,3046.980,439.597,24
4293,0,27,27,27,3026.846,479.866,24
4294,0,59,59,59,3013.423,469.799,24
4295,0,47,47,47,3020.134,436.242,24
4296,0,46,46,46,3000,432.886,24
4297,0,46,46,46,2986.577,446.309,24
4298,0,59,59,59,2973.155,432.886,24
4299,0,31,31,31,2953.020,429.530,24
4300,0,41,41,41,2986.577,526.846,24
4301,0,91,91,91,2969.799,486.577,24
4302,0,36,36,36,3060.403,567.114,24
4303,0,9,9,9,2983.221,573.826,24
4304,0,14,14,14,2892.617,614.094,24
4305,0,39,39,39,2838.926,620.805,24
4306,0,11,11,11,2832.215,473.154,24
4307,0,46,46,46,2785.235,489.933,24
4308,0,35,35,35,2791.946,580.537,24
4309,0,38,38,38,2775.168,580.537,24
4310,0,35,35,35,2755.034,540.268,24
4311,0,9,9,9,2728.188,526.846,24
4312,0,36,36,36,2691.275,516.779,24
4313,0,20,20,20,2738.255,463.087,24
4314,0,39,39,39,2718.121,463.087,24
4315,0,14,14,14,2701.342,486.577,24
4316,0,25,25,25,2691.275,459.732,24
4317,0,37,37,37,2768.457,446.309,24
4318,0,49,49,49,2661.074,453.020,24
4319,0,31,31,31,2671.141,476.510,24
4320,0,60,60,60,2637.584,473.154,24
4321,0,40,40,40,2651.007,500,24
4322,0,6,6,6,2677.852,530.201,24
4323,0,60,60,60,2634.228,543.624,24
4324,0,39,39,39,2637.584,587.248,24
4325,0,35,35,35,2597.315,580.537,24
4326,0,22,22,22,2587.248,540.268,24
4327,0,32,32,32,2604.027,526.846,24
4328,0,27,27,27,2593.960,503.356,24
4329,0,25,25,25,2617.450,500,24
4330,0,35,35,35,2610.738,479.866,24
4331,0,22,22,22,2583.893,459.732,24
4332,0,50,50,50,2570.470,479.866,24
4333,0,26,26,26,2577.181,510.067,24
4334,0,15,15,15,2560.403,496.644,24
4335,0,45,45,45,2550.336,456.376,24
4336,0,62,62,62,2536.913,473.154,24
4337,0,6,6,6,2530.201,489.933,24
4338,0,52,52,52,2536.913,546.980,24
4339,0,38,38,38,2550.336,516.779,24
4340,0,45,45,45,2533.557,506.711,24
4341,0,13,13,13,2516.779,513.423,24
4342,0,19,19,19,2493.289,553.691,24
4343,0,56,56,56,2530.201,573.826,24
4344,0,24,24,24,2553.691,577.181,24
4345,0,52,52,52,2590.604,553.691,24
4346,0,32,32,32,2516.779,530.201,24
4347,0,26,26,26,2503.356,580.537,24
4348,0,76,76,76,2476.510,557.047,24
4349,0,58,58,58,2473.155,573.826,24
4350,0,28,28,28,2476.510,540.268,24
4351,0,56,56,56,2489.933,516.779,24
4352,0,36,36,36,2520.134,486.577,24
4353,0,45,45,45,2526.846,473.154,24
4354,0,63,63,63,2526.846,463.087,24
4355,0,51,51,51,2516.779,446.309,24
4356,0,20,20,20,2503.356,436.242,24
4357,0,77,77,77,2493.289,432.886,24
4358,0,43,43,43,2489.933,426.174,24
4359,0,80,80,80,2469.799,439.597,24
4360,0,31,31,31,2456.376,459.732,24
4361,0,45,45,45,2469.799,473.154,24
4362,0,76,76,76,2469.799,486.577,24
4363,0,28,28,28,2496.644,476.510,24
4364,0,87,87,87,2500,453.020,24
4365,0,58,58,58,2496.644,446.309,24
4366,0,37,37,37,2513.423,466.443,24
4367,0,39,39,39,2506.711,479.866,24
4368,0,25,25,25,2483.221,493.289,24
4369,0,41,41,41,2466.443,506.711,24
4370,0,38,38,38,2473.155,520.134,24
4371,0,23,23,23,2453.020,520.134,24
4372,0,36,36,36,2449.665,540.268,24
4373,0,34,34,34,2453.020,557.047,24
4374,0,24,24,24,2469.799,607.383,24
4375,0,26,26,26,2436.242,580.537,24
4376,0,56,56,56,2436.242,567.114,24
4377,0,18,18,18,2412.752,560.403,24
4378,0,54,54,54,2416.107,520.134,24
4379,0,70,70,70,2429.530,500,24
4380,0,32,32,32,2429.530,479.866,24
4381,0,74,74,74,2432.886,463.087,24
4382,0,50,50,50,2442.953,453.020,24
4383,0,78,78,78,2442.953,436.242,24
4384,0,32,32,32,2426.175,426.174,24
4385,0,25,25,25,2409.396,412.752,24
4386,0,28,28,28,2395.973,416.107,24
4387,0,89,89,89,2375.839,426.174,24
4388,0,11,11,11,2362.416,439.597,24
4389,0,76,76,76,2359.061,463.087,24
4390,0,70,70,70,2359.061,473.154,24
4391,0,81,81,81,2375.839,476.510,24
4392,0,85,85,85,2372.483,466.443,24
4393,0,44,44,44,2372.483,453.020,24
4394,0,59,59,59,2382.550,442.953,24
4395,0,64,64,64,2409.396,432.886,24
4396,0,64,64,64,2416.107,439.597,24
4397,0,47,47,47,2419.463,453.020,24
4398,0,63,63,63,2412.752,466.443,24
4399,0,57,57,57,2395.973,446.309,24
4400,0,80,80,80,2389.262,459.732,24
4401,0,36,36,36,2389.262,473.154,24
4402,0,31,31,31,2406.040,500,24
4403,0,26,26,26,2402.685,510.067,24
4404,0,46,46,46,2392.617,526.846,24
4405,0,26,26,26,2395.973,543.624,24
4406,0,26,26,26,2389.262,553.691,24
4407,0,83,83,83,2379.195,546.980,24
4408,0,62,62,62,2382.550,506.711,24
4409,0,19,19,19,2362.416,506.711,24
4410,0,48,48,48,2345.638,520.134,24
4411,0,68,68,68,2362.416,533.557,24
4412,0,56,56,56,2355.705,560.403,24
4413,0,38,38,38,2352.349,550.336,24
4414,0,37,37,37,2355.705,567.114,24
4415,0,23,23,23,2382.550,577.181,24
4416,0,20,20,20,2469.799,372.483,24
4417,0,38,38,38,2167.785,375.839,24
4418,0,27,27,27,2248.322,553.691,24
4419,0,83,83,83,2255.034,516.779,24
4420,0,88,88,88,2261.745,493.289,24
4421,0,30,30,30,2248.322,493.289,24
4422,0,31,31,31,2255.034,479.866,24
4423,0,43,43,43,2261.745,473.154,24
4424,0,47,47,47,2258.389,456.376,24
4425,0,50,50,50,2258.389,446.309,24
4426,0,27,27,27,2251.678,429.530,24
4427,0,11,11,11,2244.967,412.752,24
4428,0,59,59,59,2221.477,399.329,24
4429,0,30,30,30,2201.342,399.329,24
4430,0,60,60,60,2187.919,412.752,24
4431,0,66,66,66,2184.564,432.886,24
4432,0,34,34,34,2184.564,453.020,24
4433,0,60,60,60,2204.698,446.309,24
4434,0,68,68,68,2208.054,432.886,24
4435,0,98,98,98,2214.765,422.819,24
4436,0,23,23,23,2228.188,419.463,24
4437,0,39,39,39,2234.899,432.886,24
4438,0,83,83,83,2244.967,442.953,24
4439,0,41,41,41,2248.322,459.732,24
4440,0,104,104,104,2224.832,459.732,24
4441,0,97,97,97,2224.832,446.309,24
4442,0,20,20,20,2221.477,436.242,24
4443,0,17,17,17,2241.611,506.711,24
4444,0,57,57,57,2241.611,526.846,24
4445,0,30,30,30,2234.899,536.913,24
4446,0,47,47,47,2228.188,526.846,24
4447,0,71,71,71,2234.899,553.691,24
4448,0,62,62,62,2214.765,546.980,24
4449,0,69,69,69,2211.409,546.980,24
4450,0,95,95,95,2197.987,520.134,24
4451,0,68,68,68,2191.275,533.557,24
4452,0,62,62,62,2177.852,546.980,24
4453,0,59,59,59,2171.141,533.557,24
4454,0,34,34,34,2181.208,510.067,24
4455,0,75,75,75,2181.208,496.644,24
4456,0,52,52,52,2221.477,503.356,24
4457,0,44,44,44,2208.054,503.356,24
4458,0,64,64,64,2208.054,496.644,24
4459,0,85,85,85,2201.342,463.087,24
4460,0,21,21,21,2073.825,419.463,24
4461,0,52,52,52,2134.228,563.758,24
